"SiteId"	"SampId"	"MonitoringProgram"	"Day."	"Month."	"Year."	"Canton"	"X"	"Y"	"Altitude"	"Sampling.window"	"SPEAR.index"	"Latitude"	"Longitude"	"Notes.Loc"	"EZG.NR"	"BIOGEO"	"IBCH.index"	"Slope"	"Channel.Width"	"FRI"	"bFRI"	"normcov.mobile.blocks"	"normcov.coarse.inorganic.sediments"	"normcov.gravel"	"normcov.sand.silt"	"normcov.fine.sediments"	"normcov.algae.clay"	"normcov.natural.artifical.surfaces"	"normcov.moss"	"normcov.hydrophytes"	"normcov.helophytes"	"normcov.coarse.organic.matter"	"sfract.mobile.blocks"	"sfract.coarse.inorganic.sediments"	"sfract.gravel"	"sfract.sand.silt"	"sfract.fine.sediments"	"sfract.algae.clay"	"sfract.natural.artifical.surfaces"	"sfract.moss"	"sfract.hydrophytes"	"sfract.helophytes"	"sfract.coarse.organic.matter"	"v.5"	"v.5.25"	"v.25.75"	"v.75.150"	"v.150"	"temperature"	"ARA.fraction"	"IAR"	"urban.area"	"cow.density"	"agri.land"	"fields"	"saprobic.cond"	"morphology"	"width.variability"	"bed.modification"	"bank.modification"	"No.bank.modification.left"	"No.bank.modification.right"	"riparian.zone"	"Near.natural.riparian.zone.left"	"Large.width.of.riparian.zone.left"	"Natural.vegetation.in.riparian.zone.left"	"Near.natural.riparian.zone.right"	"Large.width.of.riparian.zone.right"	"Natural.vegetation.in.riparian.zone.right"	"velocity"	"rip.zone.deg"	"bed.deg"	"A10m"	"temperature2"	"velocity2"	"FLOZ"	"ABFLUSS"	"GEFAELLE"	"GEO"	"NAME.FGTy"	"GEWAESSERTYP"	"regimetyp"	"abflussvar"	"A.EZG"	"FASS.ANT"	"DACH.ANT"	"FA.DACH.ANT"	"S.STR.A.ANT"	"GRUEF.ANT"	"SIED.ANT"	"DEPO.ANT"	"MW"	"GEL.A.ANT"	"A.STR.A.ANT"	"K.STR.A.ANT"	"G.STR.A.ANT"	"VERK.ANT"	"STR.A.ANT"	"ACK.ANT"	"HUEF.ANT"	"KART.ANT"	"GETR.ANT"	"MAIS.ANT"	"OBST.ANT"	"RAPS.ANT"	"RUEB.ANT"	"GEM.ANT"	"REB.ANT"	"KW.ANT"	"AJWW.ANT"	"NAWHW.ANT"	"WALD.ANT"	"GRUE.ANT"	"Landuse.ANT"	"GLAC.ANT"	"DEM.EZG"	"Residual.flow"	"Hypeak.Stretch"	"Hypeak.Site"	"Hypow.Dist"	"HypowAll.Dist"	"Discharge"	"No.coverage"	"Open.river"	"InS.Absturze"	"InS.Absturzhoehe"	"InS.Aeusserer.Aspekt"	"InS.BEWALGEN"	"InS.BEWMAKRO"	"InS.Moose"	"InS.Praesenz.Abfaelle"	"InS.Praesenz.Bewuchs"	"InS.Praesenz.Eisensulfid"	"InS.Praesenz.Feststoffe"	"InS.Praesenz.Geruch"	"InS.Praesenz.Kolmation"	"InS.Praesenz.Schaum"	"InS.Praesenz.Schlamm"	"InS.Praesenz.Trubung"	"InS.Praesenz.Verfaerbung"	"InS.dominantes.Substrat"	"EINDOL"	"GSBREITE"
"CSCF_644211"	"CSCF_644211_2013-05-05"	"BDM"	5	5	2013	"Lucerne"	644873	212000	728	2	65.8	47.057504	8.029267	NA	105463	"Alpennordflanke"	17	13.1821	2	97.699547	95.600886	0	0.629166666666667	0.254166666666667	0.0666666666666667	0	0	0	0.025	0	0	0.025	0	0.375	0.25	0.125	0	0	0	0.125	0	0	0.125	0.375	0	0.25	0	0.375	12.5008906526481	0	0.0490052025	0	56.9331336540395	0.16259158	29.510132	1.12927249956498	0.45625	0.4125	1	0.4125	0.4125	0.4125	0	0	0	0	0	0	0	0.509564204201212	1	0	0.6447517	156.272267109466	0.259655678203214	2	"klein"	"steil"	"karbonatisch"	"Steiles, kleines Fliessgewässer der montanen, karbonatischen Alpennordflanke"	32131	NA	NA	551051.2945	0	0	0	0	0	0	0	0	0	0	0	0.596	0.596	0.596	0.146788	0	5.45e-06	0.00024911	0.00029564	0.01580358	0	0	4.8e-07	0	0.082391	0	29.510132	48.525513	29.592522	78.19	0	863.701877	NA	NA	NA	NA	NA	0.013783	1	0.45625	1	10	1	1	1	1	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	""	0	0.9
"CSCF_614211"	"CSCF_614211_2013-03-27"	"BDM"	27	3	2013	"Berne"	614169	212022	536	1	34	47.059069	7.625137	NA	105411	"Mittelland"	16	0.567097	35.7	7.563591	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0	0	0	0	0	0.375	0.375	0	0	0	0.125	0.375	0.25	0.125	0.125	15.9111059741062	0	0.0103976232	0.591	18.9672026174147	9.527655	3.78929	1.04610423448433	0	0	0	0	0	0	0	0	0	0	0	0	0	0.184405465718715	1	1	2.380291	253.163293319238	0.0340053757869361	7	"klein"	"mittelsteil"	"karbonatisch"	"Mittelsteiles, kleines Fliessgewässer des kollinen, karbonatischen Mittellands"	21121	NA	NA	2071152.441	26.27	14.3	40.58	9.54	30.68	59.1	0	0	0.104	0	0.062	1.17	1.336	1.233	9.527655	0.00028274	0.00899594	0.02816548	0.01410231	0	0.00267026	0.00502811	4.039e-05	0	3.510083	0	3.78929	20.79536	7.299373	93.22	0	560.800241	NA	NA	NA	NA	NA	0.05916	1	0	0	NA	0.306	1	1	2	"keine"	"wenig"	"0%"	"keine"	"kein"	"stark"	"kein"	"kein"	"stark"	"stark"	""	0	3.7
"CSCF_680291"	"CSCF_680291_2014-03-07"	"BDM"	7	3	2014	"Schaffouse"	681000	291493	525	1	57	47.768977	8.519133	NA	122945	"Jura"	17	2.36633	1.5	29.603609	0	0.0168539325842697	0.171348314606742	0.424157303370786	0.171348314606742	0.0449438202247191	0	0	0	0	0	0.171348314606742	0.125	0.25	0.125	0.125	0.125	0	0	0	0	0	0.25	0.375	0.125	0.5	0	0	14.6210163772413	0	0.1127285045	0	16.9974930183207	36.88874262	5.251432	1.53091836904638	0.83375	1	1	1	1	1	0.335	0.392	0.36	1	0.278	0.24	1	0.186898779316423	0.665	0	51.9411621	213.774119903559	0.034931153709969	3	"gross"	"mittelsteil"	"karbonatisch"	"Mittelsteiles, grosses Fliessgewässer des kollinen, karbonatischen Juras"	11321	NA	NA	786046.2708	0	0	0	0	0	0	1.08	0	0	0	0	0.018	0.018	0.018	36.888327	0.00451656	0.00068884	0.21785411	0.03219118	0.00041562	0.05485775	0.02921055	4.84e-05	0	2.320833	0	5.251432	47.000426	7.572265	89.14	0	581.562482	NA	NA	NA	NA	NA	0.010983	1	0.83375	NA	NA	1	1	1	1	"keine"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"wenig/mittel"	"kein"	"kein"	"5"	0	2
"CSCF_692163"	"CSCF_692163_2013-05-13"	"BDM"	13	5	2013	"Uri"	691990	163700	1630	1	82.4	46.618216	8.639632	NA	60842	"Zentralalpen"	13	4.66382	5	0	0	0.553113553113553	0.223443223443223	0	0	0	0	0.223443223443223	0	0	0	0	0.375	0.375	0	0	0	0	0.25	0	0	0	0	0.375	0.25	0.375	0	0	8.06446041415372	0	0	0	5.35759644534485	0	35.71731	0.781788744254904	1	1	1	1	1	1	1	1	1	1	1	1	1	0.747789336559089	0	0	0	65.0355217714524	0.559188891871482	4	"gross"	"mittelsteil"	"silikatisch"	"Mittelsteiles, grosses Fliessgewässer der montanen, silikatischen Zentralalpen"	0	"b-glacio-nival"	15	27145255.99	0	0	0	0	0	0	0	0	0	0	0	0.146	0.146	0.146	0	0	0	0	0	0	0	0	0	0	0	35.71731	0	0	35.71731	35.72	2.047736	2384.478634	NA	NA	NA	NA	NA	1.39	1	1	1	40	1	1	1	1	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"10"	0	12
"CSCF_656219"	"CSCF_656219_2013-03-27"	"BDM"	27	3	2013	"Lucerne"	657000	219498	506	1	40	47.124013	8.189822	NA	102956	"Mittelland"	15	0.555995	4	35.51219	0	0.0246913580246914	0.251028806584362	0.0658436213991769	0.251028806584362	0.0658436213991769	0.251028806584362	0.0246913580246914	0	0	0	0.0658436213991769	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0	0	0	0.125	0.875	0	0.125	0	0	18.1804716984422	0.165560787671233	0.0685722821	0.0785	124.434686774485	26.1021185	33.840307	2.7852198713741	0.799847972972973	0.4125	1	1	1	1	0.786891891891892	1	1	1	0.573783783783784	0.551351351351351	1	0.350363739880079	0.213108108108108	0	16.7005444	330.529551177858	0.122754750222755	4	"mittel"	"flach"	"karbonatisch"	"Flaches, mittleres Fliessgewässer des kollinen, karbonatischen Mittellands"	21211	"pluvial inf?rieur"	25	15719574.74	2.77	1.37	4.14	0.86	2.1	7.85	0.05	17404	0.051	0.41	0.099	1.019	1.579	1.528	26.088274	0.00170267	0.00108815	0.055961	0.04930056	0.0138445	0.0102865	0.00080105	0.00130689	0	13.650071	0	33.840307	16.237591	47.490377	84.02	0	588.944883	NA	NA	NA	NA	NA	0.28	1	0.799847972972973	0	NA	0.667	2	1	1	"vereinzelte"	"wenig"	"0%"	"vereinzelte"	"kein"	"leicht/mittel"	"wenig/mittel"	"wenig/mittel"	"kein"	"kein"	""	0	6.5
"CSCF_626139"	"CSCF_626139_2013-05-21"	"BDM"	21	5	2013	"Valais"	627000	139394	1396	2	77.6	46.405358	7.789747	NA	28185	"Zentralalpen"	13	2.96884	12	1.007875	0	0.522491349480969	0.211072664359862	0.211072664359862	0.055363321799308	0	0	0	0	0	0	0	0.25	0.25	0.25	0.25	0	0	0	0	0	0	0	0.375	0.25	0.25	0	0.125	8.5483189622648	0.000270633588746222	0	0.0031	2.05851420570948	0	8.399549	0.760948969791519	1	1	1	1	1	1	1	1	1	1	1	1	1	1.25675203534685	0	0	0	73.073757080616	1.57942567834846	5	"gross"	"mittelsteil"	"silikatisch"	"Mittelsteiles, grosses Fliessgewässer der montanen, silikatischen Zentralalpen"	0	"b-glaciaire"	11	95769329.38	0.2	0.06	0.26	0.02	0.11	0.31	0.03	1189	0	0	0	0.183	0.183	0.183	0	0	0	0	0	0	0	0	0	0	0	6.659893	1.739656	4.100404	8.399549	12.81	23.889303	2556.613049	NA	NA	NA	NA	NA	5.85	1	1	0	NA	0.722	1	1	1	"keine"	"kein"	"< 25%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"leicht/mittel"	"kein"	""	0	9
"CSCF_608131"	"CSCF_608131_2013-05-13"	"BDM"	13	5	2013	"Valais"	608751	131939	1564	1	60.7	46.338782	7.552296	NA	32603	"Zentralalpen"	11	52.610199	3.6	11.412097	1.037198	0.206779661016949	0.206779661016949	0.0542372881355932	0.0203389830508475	0	0	0.511864406779661	0	0	0	0	0.375	0.25	0.125	0.125	0	0	0.125	0	0	0	0	0.5	0.5	0	0	0	5.9535514999553	0	0	0	4.75509436612322	0	31.70063	0.777764030365703	1	1	1	1	1	1	1	1	1	1	1	1	1	1.12731084002628	0	0	0	35.44477546262	1.27082973004075	3	"mittel"	"steil"	"karbonatisch"	"Steiles, mittleres Fliessgewässer der montanen, karbonatischen Zentralalpen"	42231	"nival alpin"	18	4035811.179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.70063	0	7.661601	31.70063	39.36	0	2354.146154	NA	NA	NA	NA	NA	0.22	1	1	1	200400	0.722	1	1	1	"keine"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"kein"	"kein"	"1"	0	5
"CSCF_614171"	"CSCF_614171_2013-03-25"	"BDM"	25	3	2013	"Berne"	614976	170992	589	1	72.5	46.689975	7.634412	NA	9909	"Alpennordflanke"	13	2.65686	30	20.664252	0	0.0342857142857143	0.862857142857143	0.0342857142857143	0.0342857142857143	0	0	0.0342857142857143	0	0	0	0	0.25	0.25	0.25	0.125	0	0	0.125	0	0	0	0	0.5	0.25	0.125	0	0.125	14.6980370366297	0.00267884800715908	0.000566529	0.0132	11.334900866071	0.20744804	28.826023	0.837351952241048	0.82375	1	0.675	0.62	1	0.24	1	1	1	1	1	1	1	1.66678765312887	0	0.325	0.2749751	216.032292730137	2.77818108062286	6	"gross"	"mittelsteil"	"karbonatisch"	"Mittelsteiles, grosses Fliessgewässer der kollinen, karbonatischen Alpennordflanke"	0	"nivo glaciaire"	17	525386369	0.55	0.23	0.78	0.16	0.45	1.32	0.02	40023	0.014	0.012	0.075	0.669	0.77	0.755	0.20726	1.396e-05	3.753e-05	0.00034237	0.00055734	0.00016705	0	0	1.22e-06	2.099e-05	0.087507	22.145558	6.680465	15.711595	28.91353	46.07	6.16374	1872.948207	NA	NA	NA	NA	NA	19.9	1	0.82375	1	0.8	0.667	2	1	1	"keine"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"wenig/mittel"	"leicht/mittel"	"kein"	"6"	0	14
"CSCF_686219"	"CSCF_686219_2013-05-01"	"BDM"	1	5	2013	"Zoug"	686000	219721	780	2	35.5	47.122887	8.572002	NA	155346	"Alpennordflanke"	14	8.27323	2	0	0	0	0.521367521367521	0.0512820512820513	0.0512820512820513	0.0512820512820513	0	0.136752136752137	0.136752136752137	0	0	0.0512820512820513	0	0.25	0.125	0.25	0.125	0	0	0.125	0	0	0.125	0	0	0.625	0	0.375	10.9649625334051	0	0.28696886	0	83.0496635314556	0.0925706	65.644002	1.30245653731012	0.27328125	0.4125	0.4125	0.24	0.24	0.24	0.028125	0.028125	0	0.5625	0.028125	0	0.5625	0.3935533568197	0.971875	0.5875	0	120.230403358978	0.154884244664054	2	"klein"	"steil"	"karbonatisch"	"Steiles, kleines Fliessgewässer der montanen, karbonatischen Alpennordflanke"	32131	NA	NA	120332.6007	0	0	0	0	0	0	0	0	0	0	0	1.984	1.984	1.984	0	0	0	0	0	0.0925706	0	0	0	0	0	0	65.644002	12.337075	65.644002	77.98	0	814.616536	NA	NA	NA	NA	NA	0.003204	1	0.27328125	0	NA	0.5	1	1	2	"keine"	"mittel/viel"	"0%"	"keine"	"kein"	"leicht/mittel"	"wenig/mittel"	"wenig/mittel"	"kein"	"kein"	""	0	0.35
"CSCF_536195"	"CSCF_536195_2014-04-10"	"BDM"	10	4	2014	"Neuchâtel"	536000	195388	737	1	48.7	46.906514	6.59861	NA	116927	"Jura"	13	0.12801	5	0	0	0	0.064	0.604	0	0.244	0	0.024	0	0	0	0.064	0	0.25	0.25	0	0.125	0	0.125	0	0	0	0.25	0	0	0.625	0	0.375	12.6616475365484	0	0.0027039949	0.4949	16.8306765884954	11.005628	11.328057	1.05873134921115	0.807215517241379	1	1	1	1	1	0.228862068965517	0.254413793103448	0.215172413793103	1	0.203310344827586	0.161379310344828	1	0.0402435903535758	0.771137931034483	0	63.1072884	160.317318339782	0.00161954656454642	3	"klein"	"flach"	"karbonatisch"	"Flaches, kleines Fliessgewässer des montanen, karbonatischen Juras"	0	NA	NA	428794.9425	16	7.3	23.3	8.57	33.79	49.49	0	0	0.174	0	0	1.355	1.53	1.355	11.005628	0	5.37e-06	0.02838852	0.0051178	0	0.00098295	0	0	0	7.490419	0.091876	11.236181	17.214471	18.818475	89.04	0	786.614001	NA	NA	NA	NA	NA	0.010871	1	0.807215517241379	NA	NA	0.417	1	1	1	"viele"	"wenig"	"< 25%"	"keine"	"kein"	"stark"	"kein"	"kein"	"kein"	"kein"	""	0	10
"CSCF_584107"	"CSCF_584107_2014-06-17"	"BDM"	17	6	2014	"Valais"	584000	107051	1931	1	54.1	46.114767	7.23168	NA	41273	"Zentralalpen"	14	10.6337	2	0	0	0	0.28110599078341	0.28110599078341	0.0737327188940092	0.0276497695852535	0	0.0276497695852535	0.0276497695852535	0	0	0.28110599078341	0	0.125	0.125	0.125	0.125	0	0.125	0.125	0	0	0.25	0.375	0.125	0.5	0	0	4.02086093867054	0	0	0.0016	14.0269518875587	0	93.513014	0.839700038608892	0.74796875	0.4125	1	1	1	1	0.579375	0.579375	0.6	0.5625	0.579375	0.6	0.5625	0.647430232633855	0.420625	0	0	16.1673226881265	0.419165906128327	2	"klein"	"steil"	"karbonatisch"	"Steiles, kleines Fliessgewässer der alpinen, karbonatischen Zentralalpen"	43131	NA	NA	329214.5747	0.11	0.03	0.14	0.01	0.06	0.16	0	0	0	0	0	1.558	1.558	1.558	0	0	0	0	0	0	0	0	0	0	0	93.513014	0	0	93.513014	93.67	0	2173.75934	NA	NA	NA	NA	NA	0.013058	1	0.74796875	NA	NA	0.722	1	1	2	"keine"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"kein"	"leicht/mittel"	"6"	0	0.5
"CSCF_572179"	"CSCF_572179_2014-03-16"	"BDM"	16	3	2014	"Fribourg"	572000	179156	596	1	44.8	46.762994	7.072109	NA	4995	"Mittelland"	16	0.519141	15	31.311964	0	0.024	0.244	0.064	0	0	0	0.604	0	0	0	0.064	0.25	0.25	0.125	0	0	0	0.125	0	0	0	0.25	0.625	0.125	0.25	0	0	19.8800700955361	0.0264761273114897	0.0201692958	0.0622	95.621941854212	32.17299926	33.624477	2.0875129737261	1	1	1	1	1	1	1	1	1	1	1	1	1	0.611075971661563	0	0	18.1263638	395.217187003431	0.373413843142123	5	"gross"	"mittelsteil"	"karbonatisch"	"Mittelsteiles, grosses Fliessgewässer des kollinen, karbonatischen Mittellands"	21321	"nivo-pluvial jurassien"	24	175985008.5	2.02	1.04	3.05	0.86	2.06	6.22	0.05	77729	0.043	0.046	0.26	1.575	1.924	1.881	32.171167	0.00153615	0.0028279	0.09734618	0.03229125	0.00183226	0.00494897	0.00450228	1.737e-05	0	17.474514	0.427847	33.19663	16.952342	51.098991	88.97	0	789.98292	NA	NA	NA	NA	NA	3.91	1	1	NA	NA	0.639	2	1	1	"keine"	"wenig"	"< 25%"	"keine"	"kein"	"leicht/mittel"	"wenig/mittel"	"kein"	"kein"	"kein"	"1"	0	14
"CSCF_578163"	"CSCF_578163_2014-04-10"	"BDM"	10	4	2014	"Fribourg"	578000	163587	810	1	63.9	46.623169	7.151396	NA	14628	"Alpennordflanke"	16	2.05776	25	70.385652	33.180239	0.04	0.406666666666667	0.406666666666667	0.106666666666667	0	0	0	0.04	0	0	0	0.25	0.25	0.25	0.125	0	0	0	0.125	0	0	0	0.5	0.125	0.375	0	0	15.276208109056	0	0	0.0172	17.7293161181449	0	41.661124	0.864431831669208	1	1	1	1	1	1	1	1	1	1	1	1	1	0.660824423012575	0	0	0	233.362534191187	0.436688918049902	5	"gross"	"mittelsteil"	"karbonatisch"	"Mittelsteiles, grosses Fliessgewässer der montanen, karbonatischen Alpennordflanke"	32321	"nival de transition"	19	39421419.21	0.71	0.26	0.97	0.23	0.7	1.72	0	2392	0	0	0.003	1.341	1.344	1.344	0	0	0	0	0	0	0	0	0	0	0	31.462433	10.198691	35.83402	41.661125	79.21	0	1257.328373	NA	NA	NA	NA	NA	1.8	1	1	NA	NA	1	1	1	1	"keine"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"kein"	"kein"	""	0	11
"CSCF_572139"	"CSCF_572139_2014-05-04"	"BDM"	4	5	2014	"Vaud"	572361	140000	1596	1	58.6	46.410783	7.079182	NA	28091	"Alpennordflanke"	16	15.06	0.5	0.329368	0.309435	0.645299145299145	0.260683760683761	0.0256410256410256	0	0	0	0	0	0	0	0.0683760683760684	0.25	0.25	0.25	0	0	0	0	0	0	0	0.25	0.5	0	0.5	0	0	5.84334706787256	0	0	0	2.72824335182084	0	18.188284	0.764224665590163	1	1	1	1	1	1	1	1	1	1	1	1	1	0.423025081464087	0	0	0	34.1447049556149	0.178950219547698	2	"klein"	"steil"	"karbonatisch"	"Steiles, kleines Fliessgewässer der montanen, karbonatischen Alpennordflanke"	32131	NA	NA	192462.3035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.188284	0	4.905629	18.188284	23.1	0	1762.381744	NA	NA	NA	NA	NA	0.00879	1	1	NA	NA	1	1	1	1	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"10"	0	0.7
"CSCF_554147"	"CSCF_554147_2014-04-02"	"BDM"	2	4	2014	"Vaud"	554326	147978	626	1	39.3	46.481563	6.843851	NA	23657	"Mittelland"	11	15.7929	1.1	40.342609	57.639209	0.0758293838862559	0.0758293838862559	0	0.0758293838862559	0.028436018957346	0	0.71563981042654	0	0	0	0.028436018957346	0.25	0.125	0	0.125	0.125	0	0.125	0	0	0	0.25	0.625	0	0.375	0	0	14.2346477378353	0	0.0328953753	0.3413	12.2455165788456	0.82718523	8.988061	0.842854821932688	0.45625	0.4125	0	0.4125	0.4125	0.4125	1	1	1	1	1	1	1	0.507553793845365	0	1	0	202.62519622026	0.257610853646823	2	"klein"	"steil"	"karbonatisch"	"Steiles, kleines Fliessgewässer des montanen, karbonatischen Mittellands"	22131	NA	NA	1484707.72	8.91	2.77	11.68	4.43	8.95	34.13	0	0	0	0	0	2.845	2.845	2.845	0.816827	2.391e-05	2.554e-05	0.00290622	0.00151164	0.01035823	0.00027715	0	5.829e-05	0	0.319895	0	8.988061	35.997862	9.307956	79.94	0	773.46629	NA	NA	NA	NA	NA	0.031276	1	0.45625	NA	NA	0.389	1	1	1	"keine"	"kein"	"< 25%"	"keine"	"kein"	"stark"	"kein"	"wenig/mittel"	"kein"	"kein"	"1"	0	4.2
"CSCF_578203"	"CSCF_578203_2014-03-14"	"BDM"	14	3	2014	"Fribourg"	578000	203201	433	1	3.3	46.97951	7.14949	NA	111222	"Mittelland"	4	0.1	2	3.206661	5.710204	0	0.322751322751323	0.0317460317460318	0	0.322751322751323	0	0	0	0.322751322751323	0	0	0	0.25	0.125	0	0.25	0	0	0	0.25	0	0.125	0	0	1	0	0	19.0899138307666	0.192438049080082	0.5170467756	0.099	43.1128667182772	65.77516531	5.519795	3.08302520159762	0.36428125	0	1	0	0	0	0.457125	0.496125	0.492631578947368	0.5625	0.418125	0.410526315789474	0.5625	0.230167742555061	0.542875	0	59.118763	364.424810066096	0.0529771897128927	2	"mittel"	"flach"	"karbonatisch"	"Flaches, mittleres Fliessgewässer des kollinen, karbonatischen Mittellands"	21211	"pluvial inf?rieur"	25	17569716.39	3.52	2.06	5.59	1.31	2.01	9.9	0.08	6098	0.068	0.106	0.403	2.109	2.686	2.618	65.773254	0.00734364	0.05992509	0.15176762	0.10541564	0.00191131	0.00482215	0.06163333	0.17414212	0	6.846486	0	5.519795	8.205624	12.366281	89.4	0	459.680755	NA	NA	NA	NA	NA	0.19	1	0.36428125	NA	NA	0.375	1	2	1	"keine"	"mittel/viel"	"> 25%"	"keine"	"kein"	"stark"	"kein"	"kein"	"leicht/mittel"	"kein"	"3"	0	2.5
"CSCF_590171"	"CSCF_590171_2014-05-09"	"BDM"	9	5	2014	"Fribourg"	590000	171209	1144	1	68.6	46.69202	7.307907	NA	10130	"Alpennordflanke"	13	32.211498	3.6	94.76138	99.999652	0.0307692307692308	0.774358974358974	0.0820512820512821	0.0307692307692308	0	0	0.0820512820512821	0	0	0	0	0.25	0.25	0.25	0.125	0	0	0.125	0	0	0	0	0.375	0.125	0.375	0	0.125	9.48105689006251	0	0	0	2.49130636793444	0	16.608713	0.762641926537802	1	1	1	1	1	1	1	1	1	1	1	1	1	0.504097619252928	0	0	0	89.8904397526019	0.25411440973647	3	"klein"	"steil"	"karbonatisch"	"Steiles, kleines Fliessgewässer der montanen, karbonatischen Alpennordflanke"	32131	NA	NA	651652.0894	0	0	0	0	0	0	0	0	0	0	0	1.708	1.708	1.708	0	0	0	0	0	0	0	0	0	0	0	16.608713	0	76.761623	16.608713	93.37	0	1400.627809	NA	NA	NA	NA	NA	0.021513	1	1	NA	NA	0.722	1	1	1	"keine"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"kein"	"kein"	""	0	2
"CSCF_596195"	"CSCF_596195_2014-04-01"	"BDM"	1	4	2014	"Berne"	597000	195595	612	1	40.1	46.91145	7.399258	NA	116250	"Mittelland"	14	2.41847	0.8	20.97192	0	0	0.893491124260355	0.0355029585798817	0.0355029585798817	0	0	0	0	0	0	0.0355029585798817	0	0.375	0.25	0.125	0	0	0	0	0	0	0.25	0.25	0.125	0.375	0	0.25	15.1643027927738	0	0.0421210443	0.0585	76.5912457594397	54.00029796	8.64988	2.24043494454506	0.644125	0.4125	1	1	1	1	0.164	0.164	0.12	1	0.164	0.12	1	0.48936668807063	0.836	0	48.0000534	229.956079190927	0.239479755393217	2	"klein"	"mittelsteil"	"karbonatisch"	"Mittelsteiles, kleines Fliessgewässer des montanen, karbonatischen Mittellands"	22121	NA	NA	1850399.071	2.6	1.13	3.73	0.35	3.18	5.85	0	0	0.09	0	0.687	1.45	2.226	2.136	53.998513	0.00882722	0.01296931	0.18482688	0.07306741	0.00178496	0.00971091	0.02618369	0.00061937	0	21.87193	0	8.64988	23.666009	30.52181	92.17	0	662.670395	NA	NA	NA	NA	NA	0.0356	1	0.644125	NA	NA	0.722	1	1	1	"keine"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"kein"	"kein"	"6"	0	0.7
"CSCF_584147"	"CSCF_584147_2014-04-16"	"BDM"	16	4	2014	"Berne"	584000	147274	1265	1	68.7	46.476595	7.230299	NA	24113	"Alpennordflanke"	15	22.5942	2	53.229634	99.999933	0.354651162790698	0.354651162790698	0.0930232558139535	0.0348837209302326	0	0	0.0930232558139535	0.0348837209302326	0	0	0.0348837209302326	0.25	0.125	0.125	0.125	0	0	0.125	0.125	0	0	0.125	0.75	0.25	0	0	0	9.72639339136183	0	0	0	4.05549651685462	0	27.036644	0.773090716732589	1	1	1	1	1	1	1	1	1	1	1	1	1	1.02371879977738	0	0	0	94.602728403527	1.04800018101765	2	"mittel"	"steil"	"karbonatisch"	"Steiles, mittleres Fliessgewässer der montanen, karbonatischen Alpennordflanke"	32231	NA	NA	3002207.732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.036644	0	31.122872	27.036644	58.16	0	1666.019576	NA	NA	NA	NA	NA	0.114362	1	1	NA	NA	1	1	1	2	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"leicht/mittel"	"kein"	"6"	0	1.45
